Status,Paper ID,Title,openml-suites-2021,openml-python-2021,openml-2014,openml-r-2017,paper url
TRUE,1414,Efficient and Explainable Machine Learning,FALSE,FALSE,TRUE,FALSE,https://search.proquest.com/openview/596c3ed70441110c7fcca3f103f0dace/1?pq-origsite=gscholar&cbl=18750&diss=y
TRUE,1067,Doubly robust interval estimation for optimal policy evaluation in online learning,TRUE,FALSE,FALSE,FALSE,https://www.tandfonline.com/doi/abs/10.1080/01621459.2023.2279289
TRUE,104,The impact of heterogeneous distance functions on missing data imputation and classification performance,FALSE,FALSE,TRUE,FALSE,https://www.sciencedirect.com/science/article/pii/S0952197622000707
TRUE,877,Supplementary material for the paper: Scalable Hyperparameter Transfer Learning,FALSE,FALSE,TRUE,FALSE,https://proceedings.neurips.cc/paper_files/paper/2018/file/14c879f3f5d8ed93a09f6090d77c2cc3-Supplemental.zip
TRUE,1010,LAD-based feature selection for optimal decision trees and other classifiers,TRUE,FALSE,FALSE,FALSE,https://proceedings.kr.org/2024/81/
TRUE,1620,SoK: A Review of Differentially Private Linear Models For High-Dimensional Data,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/10516654/
TRUE,465,Robust OCTs,FALSE,TRUE,FALSE,FALSE,https://repository.tudelft.nl/file/File_00e823d2-69d0-4bfa-a135-7430ed9d8c65?preview=1
TRUE,1264,Genetic programming benchmarks: looking back and looking forward,FALSE,FALSE,TRUE,FALSE,https://dl.acm.org/doi/abs/10.1145/3578482.3578483
TRUE,676,Towards AutoML in the presence of Drift: first results,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/1907.10772
TRUE,1612,csmartml: A meta learning-based framework for automated selection and hyperparameter tuning for clustering,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/9671542/
TRUE,1410,PMLBmini: A Tabular Classification Benchmark Suite for Data-Scarce Applications,TRUE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2409.01635
TRUE,198,"Automation of data prep, ML, and data science: New cure or snake oil?",FALSE,FALSE,TRUE,FALSE,https://dl.acm.org/doi/abs/10.1145/3448016.3457537
TRUE,1159,A PLATFORM FOR SHARING KNOWLEDGE IN PROJECTS WITH SUPERCONDUCTORS,FALSE,FALSE,TRUE,FALSE,https://run.unl.pt/bitstream/10362/146240/1/Vieira_2022.pdf
TRUE,1127,tum school of engineering and design,FALSE,FALSE,TRUE,FALSE,https://d-nb.info/126629743X/34
TRUE,766,<i>k</i>NN Classification: a review,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1007/s10472-023-09882-x
TRUE,1253,Strategies for Broadcast Information Finding Anomalies Based on Deep Learning and the Past: A review analysis,FALSE,FALSE,FALSE,TRUE,https://ieeexplore.ieee.org/abstract/document/10580585/
TRUE,126,A unified framework of density-based clustering for semi-supervised classification,FALSE,FALSE,TRUE,FALSE,https://dl.acm.org/doi/abs/10.1145/3221269.3223037
TRUE,486,Reviewing of Applied Research with an Industry 4.0 Perspective,FALSE,FALSE,TRUE,FALSE,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3591808
TRUE,397,Low-cost and efficient prediction hardware for tabular data using tiny classifier circuits,FALSE,FALSE,TRUE,FALSE,https://www.nature.com/articles/s41928-024-01157-5
TRUE,499,On the need of class ratio insensitive drift tests for data streams,FALSE,FALSE,TRUE,FALSE,https://proceedings.mlr.press/v94/maletzke18a
TRUE,719,Item response theory in AI: Analysing machine learning classifiers at the instance level,FALSE,FALSE,TRUE,FALSE,https://www.sciencedirect.com/science/article/pii/S0004370219300220
TRUE,863,A nonmyopic approach to cost-constrained Bayesian optimization,FALSE,FALSE,TRUE,FALSE,https://proceedings.mlr.press/v161/lee21a.html
TRUE,1023,isage: An incremental version of SAGE for online explanation on data streams,FALSE,TRUE,FALSE,FALSE,https://link.springer.com/chapter/10.1007/978-3-031-43418-1_26
TRUE,1400,GramML: Exploring context-free grammars with model-free reinforcement learning,TRUE,FALSE,TRUE,FALSE,https://openreview.net/forum?id=OpdayUqlTG
TRUE,842,Modern neighborhood components analysis: A deep tabular baseline two decades later,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2407.03257
TRUE,96,On the (linear) convergence of Generalized Newton Inexact ADMM,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2302.03863
TRUE,1263,Analysis and evaluation of data preprocessing methods for clustering analyses,FALSE,FALSE,TRUE,FALSE,http://elib.uni-stuttgart.de/handle/11682/14707
TRUE,378,Reckoning with the disagreement problem: Explanation consensus as a training objective,FALSE,FALSE,TRUE,FALSE,https://dl.acm.org/doi/abs/10.1145/3600211.3604687
TRUE,802,An extreme learning machine algorithm for semi-supervised classification of unbalanced data streams with concept drift,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1007/s11042-023-17039-5
TRUE,1452,What Makes Data Suitable for a Locally Connected Neural Network? A Necessary and Sufficient Condition Based on Quantum Entanglement.,FALSE,FALSE,TRUE,FALSE,https://proceedings.neurips.cc/paper_files/paper/2023/hash/808a79d149c9dd8338d789881c9dab4c-Abstract-Conference.html
TRUE,121,Replication across space and time must be weak in the social and environmental sciences,FALSE,FALSE,TRUE,FALSE,https://www.pnas.org/doi/abs/10.1073/pnas.2015759118
TRUE,467,Bachelor End Project,FALSE,FALSE,TRUE,FALSE,https://research.tue.nl/files/195626765/BEP_Jonas_Niederle_final.pdf
TRUE,874,Efficient Tuning of Automated Machine Learning Pipelines,TRUE,TRUE,TRUE,FALSE,https://scholarlypublications.universiteitleiden.nl/access/item%3A4094134/download
TRUE,835,Towards a Systematic Development Process of Optimization Methods,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/1603.00001
TRUE,483,When online learning meets ODE: learning without forgetting on variable feature space,FALSE,FALSE,TRUE,FALSE,https://ojs.aaai.org/index.php/AAAI/article/view/26029
TRUE,431,Performance Comparison of Microsoft's AutoML API,FALSE,FALSE,TRUE,FALSE,https://www.cal-tek.eu/proceedings/i3m/2023/emss/028/pdf.pdf
TRUE,1450,Predicting Scores of Medical Imaging Segmentation Methods with Meta-learning,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-030-61166-8_26
TRUE,1126,The open international soccer database for machine learning,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1007/s10994-018-5726-0
TRUE,870,Theoretical and practical aspects of finite closure systems for mining and learning,FALSE,FALSE,TRUE,FALSE,https://bonndoc.ulb.uni-bonn.de/xmlui/handle/20.500.11811/11083
TRUE,1668,Silas: A high-performance machine learning foundation for logical reasoning and verification,FALSE,FALSE,TRUE,FALSE,https://www.sciencedirect.com/science/article/pii/S0957417421002475
TRUE,565,Tabular data generation with tensor contraction layers and transformers,TRUE,FALSE,FALSE,FALSE,https://arxiv.org/abs/2412.05390
TRUE,76,"Learning on complex, biased, and big data: disease risk prediction in epidemiological studies and genomic medicine on the example of childhood asthma",FALSE,FALSE,TRUE,FALSE,https://mediatum.ub.tum.de/1446834
TRUE,772,"<span class=""gs_ctu""><span class=""gs_ct1"">[ZITATION]</span><span class=""gs_ct2"">[C]</span></span> <span id=""IzAHeMtRizkJ"">Faster Large Scale Constrained Linear Regression via Two-step Preconditioning</span>",FALSE,FALSE,TRUE,FALSE,
TRUE,1434,"<span class=""gs_ctu""><span class=""gs_ct1"">[ZITATION]</span><span class=""gs_ct2"">[C]</span></span> <span id=""ap2He_kMYZsJ"">9 Deep Learning</span>",FALSE,FALSE,TRUE,FALSE,
TRUE,1595,A unified view of density-based methods for semi-supervised clustering and classification,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1007/s10618-019-00651-1
TRUE,366,Nevis' 22: A Stream of 100 Tasks Sampled from 30 Years of Computer Vision Research,FALSE,FALSE,TRUE,FALSE,https://www.jmlr.org/papers/v24/22-1345.html
TRUE,742,Automatically Design Distance Functions for Graph-Based Semi-Supervised Learning,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/8029536/
TRUE,876,DORIAN in action: assisted design of data science pipelines,TRUE,FALSE,FALSE,FALSE,https://dl.acm.org/doi/abs/10.14778/3554821.3554882
TRUE,1009,New Dimension Reduction Methods for Quadratic Discriminant Analysis,FALSE,FALSE,TRUE,FALSE,https://search.proquest.com/openview/120ffc8045c9c4315b38602ca2ff4e5a/1?pq-origsite=gscholar&cbl=18750&diss=y
TRUE,1419,Exploring the Potential of Optimal Active Learning via a Non-myopic Oracle Policy,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-031-45275-8_18
TRUE,799,Ontology-based meta automl,TRUE,FALSE,FALSE,FALSE,https://content.iospress.com/articles/integrated-computer-aided-engineering/ica220684
TRUE,1644,Hyperparameter optimization in AutoML systems,FALSE,FALSE,TRUE,FALSE,https://dspace.cuni.cz/handle/20.500.11956/111327
TRUE,1102,An automated and efficient Machine Learning framework for One-Class Classification tasks,FALSE,FALSE,TRUE,FALSE,https://repositorium.uminho.pt/handle/1822/89381
TRUE,285,A novel Auto-ML Framework for Sarcasm Detection,FALSE,FALSE,TRUE,FALSE,https://repository.uel.ac.uk/item/8q7y9
TRUE,890,Semi-supervised regression trees with application to QSAR modelling,FALSE,FALSE,TRUE,FALSE,https://www.sciencedirect.com/science/article/pii/S0957417420303936
TRUE,770,Adaptive system for analysis process design assistance,FALSE,FALSE,TRUE,FALSE,https://ut3-toulouseinp.hal.science/tel-03412695/
TRUE,1666,Applications of Optimal Transport Distances in Unsupervised AutoML,FALSE,FALSE,TRUE,FALSE,https://openreview.net/forum?id=OyDMxFt35U
TRUE,1230,PMLB: a large benchmark suite for machine learning evaluation and comparison,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1186/s13040-017-0154-4
TRUE,1613,Darwinml: A graph-based evolutionary algorithm for automated machine learning,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/1901.08013
TRUE,1257,Feature Encodings for Gradient Boosting with Automunge,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2209.12309
TRUE,487,Automated Machine Learning and Task Space Navigation,FALSE,TRUE,TRUE,FALSE,https://ecommons.cornell.edu/bitstream/handle/1813/109695/Wu_cornell_0058O_11200.pdf?sequence=1
TRUE,1426,Adversarially robust decision tree relabeling,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-031-26409-2_13
TRUE,1420,AToMRS: A Tool to Monitor Recommender Systems,FALSE,FALSE,TRUE,FALSE,http://repositorio.inesctec.pt/handle/123456789/3882
TRUE,1412,A Case studies: details and extended experimental results,FALSE,FALSE,TRUE,FALSE,https://www.repository.cam.ac.uk/bitstreams/178f3787-c598-4a2e-8812-204b3bd57cf2/download
TRUE,1330,TSXplain: Demystification of DNN Decisions for Time-Series using Natural Language and Statistical Features,FALSE,FALSE,TRUE,FALSE,https://www.dfki.de/fileadmin/user_upload/import/10598_TSXplain_ICANN_MUNIR.pdf
TRUE,1691,"<span class=""gs_ctu""><span class=""gs_ct1"">[ZITATION]</span><span class=""gs_ct2"">[C]</span></span> <span id=""H7RRpCUBi7YJ"">An Automated Framework To Generate End-to-End Machine Learning Pipelines</span>",FALSE,FALSE,TRUE,FALSE,
TRUE,779,Evolutionary optimization of machine learning workflows,FALSE,FALSE,TRUE,FALSE,https://dspace.cuni.cz/handle/20.500.11956/108354
TRUE,570,Gene selection for microarray cancer data classification by a novel rule-based algorithm,FALSE,FALSE,TRUE,FALSE,https://www.mdpi.com/2078-2489/9/1/6
TRUE,413,RMI-RRG: A Soft Protocol to Postulate Monotonicity Constraints for Tabular Datasets,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-031-58547-0_2
TRUE,1365,Entropy-Regularized Token-Level Policy Optimization for Large Language Models,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2402.06700
TRUE,1320,Automated versus do-it-yourself methods for causal inference: Lessons learned from a data analysis competition,FALSE,FALSE,TRUE,FALSE,https://projecteuclid.org/journals/statistical-science/volume-34/issue-1/Automated-versus-Do-It-Yourself-Methods-for-Causal-Inference/10.1214/18-STS667.short
TRUE,131,Regularization is all you need: Simple neural nets can excel on tabular data,FALSE,FALSE,TRUE,FALSE,https://www.researchgate.net/profile/Arlind-Kadra/publication/352639913_Regularization_is_all_you_Need_Simple_Neural_Nets_can_Excel_on_Tabular_Data/links/612415b51e95fe241af0db1b/Regularization-is-all-you-Need-Simple-Neural-Nets-can-Excel-on-Tabular-Data.pdf
TRUE,1436,Benchmark of data preprocessing methods for imbalanced classification,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/10021118/
FALSE,804,A benchmark experiment on how to encode categorical features in predictive modeling,FALSE,FALSE,TRUE,TRUE,https://files.de-1.osf.io/v1/resources/6fstx/providers/osfstorage/5c97e0b374462c0018ae66a8?action=download&direct&version=1
FALSE,792,Concept Lattice Reduction Using Integer Programming,FALSE,FALSE,TRUE,FALSE,https://www.jstage.jst.go.jp/article/ipsjjip/32/0/32_844/_article/-char/ja/
FALSE,905,Incorporating citizen science data in spatially explicit integrated population models,FALSE,FALSE,TRUE,FALSE,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1002/ecy.2777
FALSE,1098,Advances in metalearning: ECML/PKDD workshop on meta-knowledge transfer,FALSE,FALSE,TRUE,FALSE,https://proceedings.mlr.press/v191/brazdil22a
FALSE,1302,Analysis of the automl challenge series,FALSE,FALSE,TRUE,FALSE,https://library.oapen.org/bitstream/handle/20.500.12657/23012/1007149.pdf#page=180
FALSE,683,Interpretable machine learning for TabPFN,TRUE,FALSE,FALSE,FALSE,https://link.springer.com/chapter/10.1007/978-3-031-63797-1_23
FALSE,323,KBER: A kernel bandwidth estimate using the Ricci curvature,FALSE,FALSE,TRUE,FALSE,https://www.tandfonline.com/doi/abs/10.1080/03610926.2021.1914099
FALSE,1161,Niseko: a Large-Scale Meta-Learning Dataset,FALSE,FALSE,TRUE,FALSE,http://www.shangzeyuan.com/static/papers/2019/metalearn2019-niseko.pdf
FALSE,64,Comparative Evaluation of Imbalanced Data Management Techniques for Solving Classification Problems on Imbalanced Datasets,FALSE,FALSE,TRUE,FALSE,http://www.iapress.org/index.php/soic/article/view/1890
FALSE,264,cSmartML-Glassbox: Increasing transparency and controllability in automated clustering,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/10031201/
FALSE,1570,Explainability of non-deterministic solvers: explanatory feature generation from the data mining of the search trajectories of population-based metaheuristics.,FALSE,FALSE,TRUE,FALSE,https://rgu-repository.worktribe.com/output/2565263
FALSE,1518,An Empirical Evaluation of Constrained Feature Selection,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1007/s42979-022-01338-z
FALSE,452,On random embeddings and their application to optimisation,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2206.03371
FALSE,1529,Solving Multiclass Imbalance Problem with Codes,FALSE,TRUE,TRUE,TRUE,https://search.proquest.com/openview/0b9fa9b8d89fc616069301637214b5fe/1?pq-origsite=gscholar&cbl=2026366&diss=y
FALSE,1510,Tabular data: Deep learning is not all you need,FALSE,FALSE,TRUE,FALSE,https://www.sciencedirect.com/science/article/pii/S1566253521002360
FALSE,1000,Shared tasks as tutorials: A methodical approach,TRUE,FALSE,TRUE,FALSE,https://ojs.aaai.org/index.php/AAAI/article/view/26877
FALSE,456,"HPO <svg class=""gs_fsvg"" aria-label=""×"" width=""22px"" height=""9px"" style=""vertical-align:-1px;""><g transform=""matrix(0.01800, 0.00000, 0.00000, 0.01800, 0.00000, 8.83800)""><g><g><path transform=""matrix(0.48828, 0.00000, 0.00000, -0.48828, 222.22223, 0.00000)"" d=""M 301 59  Q 301 75 311 88  L 737 512  L 311 938  Q 301 948 301 965  Q 301 980 313 993  T 342 1006  Q 356 1006 373 993  L 797 569  L 1219 993  Q 1236 1006 1249 1006  Q 1266 1006 1278 994  T 1290 965  Q 1290 948 1280 938  L 854 512  L 1280 88  Q 1290 75 1290 59  Q 1290 42 1278 30  T 1249 18  Q 1234 18 1219 33  L 797 455  L 373 33  Q 358 18 342 18  Q 325 18 313 31  T 301 59  Z ""></path></g></g></g></svg> ELA: Investigating Hyperparameter Optimization Landscapes by&nbsp;Means of&nbsp;Exploratory Landscape Analysis",FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-031-14714-2_40
FALSE,1687,Evolving AI from Research to Real Life-Some Challenges and Suggestions.,FALSE,FALSE,TRUE,FALSE,https://www.ijcai.org/Proceedings/2018/0717.pdf
FALSE,455,Empirical kernel map-based multilayer extreme learning machines for representation learning,FALSE,FALSE,TRUE,FALSE,https://www.sciencedirect.com/science/article/pii/S0925231218305848
FALSE,601,A Repository for Formal Contexts,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-031-67868-4_13
FALSE,1299,System and method for detecting data drift,FALSE,FALSE,FALSE,TRUE,https://patents.google.com/patent/US11544634B2/en
FALSE,23,A Novel Feature Importance Based Layer to Improve Neural Networks,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/9533691/
FALSE,1004,ML-Schema: An interchangeable format for description of machine learning experiments,FALSE,FALSE,TRUE,FALSE,http://www.semantic-web-journal.net/system/files/swj2274.pdf
FALSE,526,Tiny classifier circuits: Evolving accelerators for tabular data,FALSE,FALSE,TRUE,TRUE,https://arxiv.org/abs/2303.00031
FALSE,122,Ensemble of binary classifiers combined using recurrent correlation associative memories,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-030-61380-8_30
FALSE,732,Flaml: A fast and lightweight automl library,FALSE,FALSE,TRUE,FALSE,https://proceedings.mlsys.org/paper_files/paper/2021/hash/1ccc3bfa05cb37b917068778f3c4523a-Abstract.html
